3.825 1.825
0.425 0.425
1.325 0.425
2.175 0.425
3.025 0.425
3.875 0.425
4.725 0.425
5.575 0.425
6.425 0.425
7.275 0.425
8.125 0.425
11.525 0.425
0.425 0.875
1.325 0.875
2.175 0.875
3.025 0.875
3.875 0.875
4.725 0.875
5.575 0.875
6.425 0.875
7.275 0.875
8.125 0.875
11.525 0.875
0.425 1.375
0.425 1.825
1.275 1.825
2.125 1.825
2.975 1.825
3.825 1.825
4.675 1.825
5.525 1.825
6.375 1.825
7.225 1.825
8.075 1.825
8.925 1.825
9.775 1.825
10.625 1.825
11.475 1.825
0.425 2.275
1.275 2.275
2.125 2.275
2.975 2.275
3.825 2.275
4.675 2.275
5.525 2.275
6.375 2.275
7.225 2.275
8.075 2.275
8.925 2.275
9.775 2.275
10.625 2.275
11.475 2.275
